X,Y,losA_mean,losA_var
-428.08044296716855,506.1628853145237,-0.008143058635384573,8.008976056763915e-06
-416.0322501960842,526.9789694034197,-0.008422464796485521,8.032800516026697e-06
-403.984057425,547.7950534923156,-0.008734375630215757,8.062326156512961e-06
-391.9358646539155,568.6111375812121,-0.009078910147041014,8.098136231952158e-06
-379.88767188283117,589.4272216701079,-0.00945599101603764,8.140837272548261e-06
-367.8394791117469,610.2433057590036,-0.00986535316333037,8.191057769423717e-06
-355.7912863406625,631.0593898479,-0.010306554352031538,8.249440832309626e-06
-343.7430935695782,651.8754739367959,-0.010778987628984077,8.31664635079703e-06
-331.6949007984939,672.6915580256917,-0.011281895505666412,8.393337257328685e-06
-319.64670802740955,693.5076421145881,-0.01181438572447896,8.480180445474904e-06
-307.5985152563252,714.323726203484,-0.012375448446999573,8.577839016393128e-06
-295.5503224852409,735.1398102923798,-0.012963974687953586,8.686960835611376e-06
-283.5021297141564,755.955894381276,-0.013578775807141438,8.808176314397897e-06
-271.45393694307216,776.7719784701721,-0.014218603862779039,8.942081944182837e-06
-259.4057441719879,797.5880625590679,-0.014882172621850057,9.089232090404343e-06
-247.3575514009034,818.4041466479641,-0.015568179018394246,9.250130768765362e-06
-235.30935862981912,839.22023073686,-0.01627532484688965,9.425220324729207e-06
-223.2611658587349,860.0363148257559,-0.017002338477055706,9.61486785817256e-06
-211.2129730876506,880.8523989146518,-0.017747996377334638,9.81936101471887e-06
-199.1647803165661,901.668483003548,-0.018511144236965635,1.0038900615217505e-05
-187.1165875454818,922.484567092444,-0.019290717481942235,1.0273601938467186e-05
-175.0683947743976,943.3006511813395,-0.02008576098643841,1.0523489662059165e-05
-163.0202020033131,964.116735270236,-0.02089544779043441,1.07885158918994e-05
-150.9720092322288,984.932819359132,-0.021719096644464073,1.1068567629589758e-05
-138.9238164611446,1005.7489034480278,-0.02255618821427291,1.1363492373612347e-05
-126.87562369006011,1026.5649875369245,-0.023406379791811982,1.167313430100137e-05
-114.82743091897581,1047.38107162582,-0.024269518373830914,1.1997372333530632e-05
-102.77923814789159,1068.197155714716,-0.025145651984964587,1.233617789154364e-05
-90.731045376807,1089.0132398036124,-0.026035039139441177,1.2689681168405762e-05
-78.6828526057228,1109.829323892508,-0.02693815635318221,1.3058244550552436e-05
-66.6346598346385,1130.6454079814039,-0.027855703636360182,1.3442560846658314e-05
-54.586467063554004,1151.4614920703004,-0.028788607915604475,1.3843750282947029e-05
-42.5382742924698,1172.2775761591959,-0.029738024353637912,1.4263477270043577e-05
-30.4900815213855,1193.093660248092,-0.030705335553980487,1.4704074892520035e-05
-18.441888750300997,1213.9097443369883,-0.03169214865682039,1.5168677631853365e-05
-6.393695979216701,1234.7258284258842,-0.03270029035135452,1.5661366194817347e-05
5.6544967918674,1255.5419125147805,-0.03373179984818232,1.618731175147642e-05
17.7026895629519,1276.3579966036764,-0.03478891987266973,1.6752924132037026e-05
29.750882334036202,1297.1740806925725,-0.03587408575783986,1.7366009103113675e-05
41.799075105120394,1317.990164781468,-0.03698991273067272,1.803590517767921e-05
53.847267876204896,1338.8062488703645,-0.03813918150104184,1.877363119307048e-05
65.8954606472892,1359.6223329592606,-0.039324822276106064,1.959201698870618e-05
77.9436534183735,1380.4384170481565,-0.04054989733543657,2.0505815384840465e-05
89.99184618945789,1401.2545011370523,-0.0418175823133341,2.1531809499579626e-05
102.0400389605422,1422.0705852259482,-0.04313114634418519,2.268889035570655e-05
114.0882317316265,1442.8866693148443,-0.04449393123500149,2.3998109687800045e-05
126.13642450271101,1463.7027534037406,-0.04590932983553658,2.548272197729378e-05
138.1846172737952,1484.5188374926363,-0.047380763781422225,2.7168172192733442e-05
150.2328100448795,1505.3349215815324,-0.048911660788946223,2.908207354383013e-05
162.281002815964,1526.1510056704285,-0.05050543168161288,3.125414270270185e-05
174.3291955870483,1546.9670897593244,-0.052165447329025685,3.371610078797478e-05
186.3773883581325,1567.7831738482205,-0.053895015676443836,3.650154265501853e-05
198.425581129217,1588.5992579371166,-0.05569735904088299,3.9645767161392494e-05
210.4737739003013,1609.4153420260125,-0.05757559184486924,4.318557411661994e-05
222.52196667138548,1630.2314261149083,-0.0595326989528526,4.715903870523636e-05
234.5701594424701,1651.047510203805,-0.061571514768329505,5.160523332027841e-05
246.6183522135543,1671.8635942927006,-0.06369470324100823,5.656394398517344e-05
258.66654498463856,1692.6796783815964,-0.0659047389241156,6.2075349735412e-05
270.7147377557231,1713.4957624704928,-0.06820388921087461,6.817968451570865e-05
282.7629305268073,1734.3118465593886,0.050149328757834975,3.0664126253089034e-05
294.8111232978916,1755.1279306482843,0.05052431766321767,2.7898274889698734e-05
306.8593160689761,1775.944014737181,0.05085766985124275,2.5453455510640853e-05
318.9075088400603,1796.7600988260765,0.05114769292987474,2.3299109149308974e-05
330.9557016111446,1817.5761829149728,0.05139288932368948,2.1406129175523825e-05
343.00389438222913,1838.3922670038687,0.05159196572677649,1.9746996316295257e-05
355.0520871533134,1859.2083510927648,0.051743841318918946,1.8295898069229212e-05
367.10027992439757,1880.024435181661,0.051847654672086185,1.702879661650918e-05
379.1484726954822,1900.8405192705568,0.0519027692838667,1.5923490316482243e-05
391.1966654665664,1921.656603359453,0.05190877768430567,1.4959626075378247e-05
403.2448582376506,1942.4726874483488,0.05186550407328331,1.4118704079090655e-05
415.2930510087351,1963.2887715372449,0.05177300545684864,1.338404022150672e-05
427.3412437798194,1984.1048556261412,0.051631571262460624,1.2740721106286649e-05
439.38943655090367,2004.9209397150366,0.05144172142482239,1.217553558272097e-05
451.4376293219881,2025.737023803933,0.05120420294650914,1.1676881407454043e-05
463.4858220930725,2046.5531078928288,0.0509199849495123,1.1234672624132063e-05
475.5340148641567,2067.3691919817256,0.05059025224615967,1.084022554141687e-05
487.5822076352411,2088.185276070621,0.05021639747015892,1.0486147664646077e-05
