-81.1300148293	36.4857935159
-81.0443701525	36.4695750092
-81.0507080074	36.4791544634
-81.0825009505	36.4791617621
-81.1207359313	36.5140737068
-81.102710791	36.4837553622
-81.110636094	36.5137622124
-81.1135449971	36.4751407326
-81.0981266299	36.4923689433
-81.0446247631	36.4955993983
-81.0814310487	36.4681967633
-81.0634695532	36.4687478582
-81.1018065446	36.4718078526
-81.130237536	36.4749515657
-81.0561417569	36.4941226322
-81.078116767	36.5023705238
-81.1067951337	36.497051672
-81.0436412678	36.4868939489
-81.0910740911	36.4855103658
-81.0728176602	36.4855134515
-81.1114339727	36.4696389017
-81.0842850537	36.4953206705
-81.0950036354	36.4667546706
-81.0932173437	36.5120568653
-81.1377344977	36.5084762357
-81.0824960436	36.5123448611
-81.0810372648	36.4884784191
-81.1298098974	36.5015326603
-81.1318163938	36.5172447336
-81.1225488257	36.4688409652
-81.1282187881	36.4635757176
-81.1133889383	36.4993135642
-81.0707082361	36.4935875001
-81.1410723478	36.5126426917
-81.0918042971	36.5065391674
-81.0931246998	36.4901462166
-81.1341241142	36.469208101
-81.0472619049	36.5115314298
-81.0946465928	36.4817592593
-81.1077162094	36.5065385236
-81.1119045067	36.4895891027
-81.1423046938	36.4829123541
-81.0885380076	36.5143189439
-81.1376698331	36.517089402
-81.1064324791	36.4635799754
-81.0889297063	36.4987835418
-81.0639313158	36.4635768353
-81.1174550289	36.4663414282
-81.1396495299	36.4667459447
-81.1185896163	36.5077261136
-81.0945834445	36.4768093945
-81.1046488471	36.479161841
-81.0872649317	36.5033900546
-81.1432259438	36.4742468202
-81.0734718429	36.4633782367
-81.1378757299	36.4880992771
-81.0681916658	36.4703234535
-81.0847913381	36.4648615151
-81.1268864601	36.4890302902
-81.0777064601	36.4709734678
-81.0739533061	36.4815311982
-81.127880728	36.5074352886
-81.1020860606	36.4882009288
-81.1323847922	36.509959801
-81.1189701601	36.4987569322
-81.0464093395	36.5042142964
-81.1001432718	36.5174677005
-81.1128713009	36.5051302217
-81.1185795853	36.4759857395
-81.1288585796	36.4976429582
-81.0948615152	36.498481592
-81.1257251869	36.4794466485
-81.1393101681	36.4973323031
-81.0510242771	36.4934726722
-81.0993759284	36.475142212
-81.1157324677	36.5137861754
-81.1123661037	36.4831058947
-81.103937089	36.5002259783
-81.1333960556	36.4943999828
-81.1357969033	36.4803214984
-81.085623507	36.4759755894
-81.098220002	36.5010919629
-81.117832878	36.4906994602
-81.0799978893	36.4930118543
-81.1439597992	36.5045441569
-81.1109843399	36.5174666496
-81.1089410603	36.4925532284
-81.0585298484	36.4879181523
-81.0960427957	36.5043165051
-81.1350095497	36.4728071777
-81.0735313446	36.5012584298
-81.1353820889	36.5016619575
