X,Y,u,u_sigma,lx,ly,lz
-3.4301958392606022,1.405329833216691,-0.03540039879571937,9.606662041107916e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.4301958392606022,2.063086285556252,-0.01891729816903144,0.00011540559362186894,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.4301958392606022,2.720842737895814,0.0016271411196576656,0.0011953361573239832,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.4301958392606022,3.3785991902353754,0.005152077608152644,0.0015684767638147051,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.4301958392606022,4.026078198007131,0.004684663758903709,0.0017014793869029568,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8990259012704525,-1.2256959761415547,-0.00018152336007301934,0.0032329384806040573,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8990259012704525,-0.5679395238019933,-0.01222977451201902,0.000802670872775625,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8990259012704525,0.08981692853756795,-0.025458470290189657,0.000935237860079344,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.0318183857679903,0.583134267792239,-0.03840579016612584,9.669479094057063e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.766233416772915,0.583134267792239,-0.04217262315734332,0.0013528506788823506,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.0318183857679903,0.91201249396202,-0.04618718690567949,0.002040865890448249,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.766233416772915,0.91201249396202,-0.05319477943957942,0.00012556032640944717,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.0318183857679903,1.2408907201318007,-0.04351427782013781,0.0036832466849158595,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.766233416772915,1.2408907201318007,-0.04884435832842332,0.002192731469167522,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.0318183857679903,1.5697689463015814,-0.04392699861955164,0.0004912537208472194,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.766233416772915,1.5697689463015814,-0.04798423259468612,0.0012424073457015141,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.0982146280167586,1.8164276159289166,-0.043437009223490995,0.0011956388159401568,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.965422143519221,1.8164276159289166,-0.050008568931806024,0.00011862145434029961,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.0982146280167586,1.980866729013807,-0.028501037124688496,5.940770183912511e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.965422143519221,1.980866729013807,-0.037336800506448595,7.459275097618886e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8326296590216837,1.8164276159289166,-0.04149885545835625,0.0001341832992945954,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.6998371745241463,1.8164276159289166,-0.044681728451073335,0.00011705575449369029,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8326296590216837,1.980866729013807,-0.04016044642965213,0.00010243932618965081,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.6998371745241463,1.980866729013807,-0.035917275713162715,8.618682801938394e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.0318183857679903,2.2275253986411427,-0.018305715295189175,5.457705374149724e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8326296590216837,2.145305842098698,-0.027911248389864973,0.00015676546128194012,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.6998371745241463,2.145305842098698,-0.031067121822958288,0.00018745855291774077,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
