X,Y,losA_mean,losA_var
-10529.312777279903,-28932.926922780014,0.011364958366312676,6.233405898812457e-05
-37549.532609739246,5332.4057425582505,0.005771059811373713,7.547129642080778e-05
-25068.76440141279,-33273.81812297111,0.0015267118142654815,1.0170517708632534e-05
-28971.685043879137,-14478.682820016023,-0.012264189938174831,2.488974263029867e-05
-12973.99933355004,-10784.307330491683,0.0006615836257724541,5.169713394039218e-06
-16276.470646406182,-40616.38940840074,0.0005088865531722702,2.223398941393826e-05
-39651.10526337497,35303.026901324476,0.009735571647163105,6.041332126686261e-05
-23396.08412607007,-33781.79475278071,0.02317345714547652,7.863178762157597e-06
-23996.533455680277,-45511.436932020486,0.03464215444589738,4.0182868380143444e-05
-6497.724421325657,-31842.24762078043,-0.0071116215799568346,7.69916241236269e-06
-37292.19718276344,8010.827972463398,0.021213477752465,6.979155926477466e-06
-26569.88772543831,-37152.91238697167,-0.018773305717791827,1.4173917687665551e-05
-43554.02590584132,12444.078559892609,-0.005894955678183467,2.2119256099750676e-05
-49772.9653910899,23989.001964656178,0.010064999399856066,4.193126586082766e-05
-39007.76669593547,7733.749810749076,-0.0013225890871618037,1.3521910311079454e-05
-11258.429820378013,-18265.41769677847,0.0024241542106000933,5.386892272632343e-05
10743.749186053159,-3118.478189728674,-0.005091972460247098,2.9237025952422176e-05
-24725.650498778385,-42186.498991448585,-0.03580721156547888,1.892196188289017e-05
34247.051516509855,6810.155938367992,-0.002623825467738006,2.1358684041750554e-05
-29829.46980046515,-7043.752147348292,-0.017487210510859684,1.5447133329819393e-05
-27341.894006365717,-33366.17751020922,0.023561924925146,1.8299518008615707e-05
-40680.44697127819,5424.76512979636,-0.020826819974550697,1.0875721860878035e-05
-12459.32847959843,-36829.65453163828,-0.01984138628347418,1.0064902329107021e-05
-39479.54831205777,4224.093095700948,0.05898504207218595,1.3025234020620158e-05
36348.62417014559,-45372.897851163325,-0.02382600671573354,5.143378049711338e-05
-28371.235714268936,35718.64414389595,0.015102462488436448,1.5867560151243605e-05
-24596.98278529048,-43202.45225106778,0.008476941206893041,6.251579465440353e-06
-41452.453252205596,7872.288891606237,0.008417680286889839,7.202018826261513e-06
-47885.83892660068,29900.002747895116,0.004236089383390179,8.17902182703076e-06
-30644.36531922186,-38261.22503382898,0.002078899567447167,7.412122661530763e-06
-17606.037019114498,-43340.99133192494,-0.001108000368979162,1.881862897263833e-05
-27299.00476853642,-38815.38135725762,-0.012968616605425556,4.700093614243714e-06
-24511.204309631878,-42648.29592763913,0.001281230900251664,2.6461150950836462e-05
-37935.53575020295,5748.022985129741,-0.012386465475162428,6.116092955115728e-06
-4953.711859470837,-45095.819689449,-0.018261626689458174,4.9418187916618384e-06
-24253.86888265608,-34797.7480123999,0.013677742779636591,1.99638626233508e-05
-40594.66849561958,5055.327580843928,0.00031519145946551103,7.612470667819048e-06
-28113.900287293127,-36506.39667630491,-0.0018414484760270683,3.6173457392699014e-05
-28328.34647643963,-11061.385492206013,-0.0028372413973119827,5.870917457766074e-05
-25797.8814445109,-38861.561050876684,0.11510792602850353,4.0989261367976534e-05
-33003.273399833386,14106.54753017857,-0.005401101700460879,2.9741364592290873e-05
-28285.45723861033,20479.345249608054,-0.01416516444507265,3.8441092722259436e-05
-27384.78324419502,-44726.38214049658,-0.011686386531515323,4.697239571981769e-06
-24682.76126094909,-40570.20971478168,-0.0004224814882227712,5.0267988403404775e-06
-29271.90970868424,-27732.254888684598,0.023985965800708622,9.71398665538804e-06
-27170.337055048516,-30595.39589306597,-0.0006314900990049991,8.29060399412644e-06
364.5536313624325,-9214.19774744384,-0.009803182609303372,9.85796766798495e-06
-31845.263978442275,-38215.045340209916,0.002216771586072994,3.070623012988104e-05
-39479.54831205777,10827.789283225715,0.011969066687362279,2.9430827763933428e-05
-35019.067577810514,21079.68126665576,-0.011408681500466023,4.868367201079601e-06
-37292.19718276344,24496.97859446577,0.006316221555621963,4.101087531519038e-05
-36434.41242617744,18539.798117607766,0.002482353526206428,4.994213465988699e-06
-33003.273399833386,10273.632959797062,-0.018242568464444085,1.037150505853672e-05
-27985.232573805228,-16833.84719458779,-0.0037834441554174913,1.5135918394159797e-05
-2208.8006383956017,-35859.88096563815,0.018811787491183108,4.2256549324188605e-05
-4610.597956836435,-43525.71010640116,0.009613978594925934,2.217682670347171e-05
-33517.944253785,-13878.34680296832,0.008694976889433466,3.7750707161867756e-05
-22581.18860731336,-44957.280608591835,0.002851421436262419,5.055407553724965e-06
-26741.44467675551,-32350.224250590025,-0.0008881826400232149,7.445428999496589e-06
-44583.367613744536,19371.032602750747,0.007080855062188658,7.667440028404741e-05
-39307.991360740576,14060.367836559504,-0.009382377093524744,4.5994256444352375e-06
-4910.822621641535,-39461.89706792438,0.010504593894816932,3.115986194785515e-05
-25754.9922066816,-32257.86486335191,0.008154102819250955,9.45983958729188e-06
-37206.41870710484,-4457.689304681247,-0.0016818361094568558,7.488176265959893e-06
-23353.194888240767,-43202.45225106778,0.0013538665033086539,7.991131229237785e-06
