X,Y,ux_mean,uy_mean,uz_mean,ux_var,uy_var,uz_var
5198.38095729,-24661.272813099997,-0.0027947639668435,0.0006943085507132695,0.0007786527567799073,0.0014424457045252846,0.0011842010809256487,0.0017465586954563503
-24711.545853800002,-39702.783144500005,-0.0067099702067456996,-0.0010234514341404786,0.0007794094583197658,0.001390735089951892,0.0013447116466812706,0.0014917306506578468
-11108.7169378,54103.902334,-0.001637332398265079,-0.0008634574013731099,-0.01241780074323337,0.001442020621891207,0.0012024573366831,0.002137854430449244
-21688.370778,52531.9480041,-0.002312796517445261,-1.4038684356364184e-05,0.001305913772467738,0.0014455845530439802,0.001435671183308002,0.0021958145911505295
-29636.2076929,59567.4468838,0.0005909817805102649,-0.0008151490529186949,0.010519732941428148,0.0014843515484220396,0.0014597879559009527,0.0023083343225333733
-470.7278751079999,34419.6611225,-0.007846875663755535,-0.010424806438794142,0.0044596430908206,0.00145125303925486,0.0014421851928731546,0.0020524411076846385
17838.418531600004,24296.9787831,-0.0014457871147652152,-0.005762203894849844,-0.025328526505428092,0.0014892257119793835,0.0014710869452301185,0.002313693328264392
-19014.1377522,41785.5303434,-0.0040961449346744415,0.0069809159814614745,0.006841244884566,0.0014191248047882975,0.0014919604117231047,0.0015844823147786124
-4135.59693654,65972.7821595,-0.0008269342431808987,0.00010669604340367463,-0.0004937882644446279,0.0015031272086478361,0.0010917598440865369,0.0027216423448452425
7586.74189923,66538.996381,0.0031249451773178246,-0.003914196669029667,0.016640361201328304,0.0015292741643171247,0.0012592763038829589,0.0031108009736421204
-6521.665336070001,27333.2680425,-0.003607723399731061,-0.0061546245190172415,-0.0038540312044414438,0.0014037822880076717,0.0013752689900696875,0.0015220066224871747
-8811.47063438,-36973.8372802,-0.005374281262835769,0.002259908936065088,-0.006549734393952844,0.0013808734500618354,0.0014218055875115899,0.0013810583580205166
-22705.0196707,29386.8973363,-0.004683909895594949,0.010055605076509221,0.0018952256205632956,0.0014364085261381625,0.001291993496461291,0.0019389270295797417
-51615.851814400005,22969.076669100003,-0.00731714552130708,0.004650209125479615,0.0029486669664595053,0.001442506649185813,0.0014278927312347384,0.0021452688066979533
37704.047333,60660.2412986,-0.0032825566192359497,-0.0016959361330894408,0.01560520025661366,0.0014856815529643748,0.001466946778377009,0.0024303504780814563
-38195.5088051,413.8405378499999,-0.012905487315783393,-0.0006363693235589447,0.018345795236037864,0.0014438883284519323,0.0011854266599898814,0.0016850181838518063
