120.477691342	22.4697694997	1951
120.302576116	22.7139218793	2533
120.821551609	22.5050890367	3888
120.289134411	22.7518446044	517
120.1397101	23.110938247	5607
120.357212425	23.2323342009	4532
120.500735247	22.9226572916	1788
120.330289443	23.2856652425	5352
120.118745901	23.2393056158	161
120.492179075	22.6086461256	5975
120.338713058	22.584709494	8384
120.497541956	22.6983070354	5697
120.530571038	22.5748866232	8580
120.362957027	23.3044798852	5102
120.283393415	22.7047121255	2806
120.286117243	23.1684148355	8038
120.481223468	22.7479208381	171
120.290055736	23.0925312787	6399
121.035030096	23.1664113603	7156
120.245410438	23.19877058	4860
120.422933925	22.6077549651	1895
120.71751518	22.692027788	2221
120.312031805	22.7860803873	3532
120.518514533	22.5014863965	3853
120.87014901	23.0346062893	5294
120.850456909	22.5817757935	7950
120.19109899	23.0055793525	5266
120.293347055	22.7347553005	7333
120.216641118	22.9973018565	2170
120.356408747	22.7256857613	4429
120.102889435	23.220493505	2413
120.406928231	22.7240835602	7785
120.455815014	23.108187729	1197
120.26216939	23.1983894099	3772
120.152352971	23.2143843394	6094
120.555113169	22.8259341976	6961
120.513054	22.5769642752	637
121.046801481	22.6805846991	394
120.965512346	23.3200395586	5971
120.279046791	22.9644943089	8707
120.176168109	22.9630082456	2236
120.483489488	22.5168967921	1739
120.11716068	23.2134485183	3025
120.410249587	23.0556017695	6214
120.540143397	22.6295189268	6887
120.612312469	22.5786492158	6520
120.328324877	22.5642592186	560
120.473727707	22.7237290832	7435
120.345809058	23.2811034136	2312
120.211184719	23.1532411555	4212
120.294315783	23.0587633582	5644
120.188290189	22.9651243624	6634
120.74375305	23.0118450153	542
120.244879002	23.2425521111	4292
120.341712733	23.2293916198	2916
120.340668059	23.1147196044	3072
120.142611768	23.1197030806	8662
120.332400908	22.8378228048	6352
120.336429434	23.1422338823	7466
120.222223736	22.9439401334	5387
120.681533048	22.5623610314	6958
120.287179564	23.0683405629	633
120.869850564	23.2939701359	7554
120.228727005	22.8568032475	5282
120.512540343	22.7491901155	3423
120.487565754	22.6420043744	3391
120.313928478	22.8811597452	3279
120.161610679	23.2019005537	1410
120.285834417	22.7334901656	7524
120.443784441	22.6140305257	3726
121.08136064	22.7747240163	8645
120.480768079	22.7954592563	1289
120.492199674	23.1632568038	4215
120.150928716	23.1372395929	7906
120.302591785	22.7064157918	7281
120.242868753	23.2096064437	7458
120.54966743	22.8743052317	5362
120.408063401	22.4959782792	6381
120.563050493	22.830939785	7242
120.576850177	22.7100094967	7089
120.412113414	22.5881436554	1938
120.481722013	22.6449196262	4844
120.280961633	23.224697154	6757
120.378971524	22.7140409211	5446
120.578956083	22.4764805793	4695
120.874171921	22.9574556723	2353
121.02629252	23.1843658284	1241
